LCNS_NO,INDUTY_CD_NM,BSSH_NM,PRSDNT_NM,SITE_ADDR,HACCP_APPN_DT,HACCP_APPN_NO,PRDLST_NM,CLSBIZ_DVS_CD_NM,CLSBIZ_DT,ASGN_CANCL_DT,CRTFC_ENDDT,CRTFC_RETN_DT,sido,sigungu,haccp_designation_date
19730332008,식품제조가공업,(주)빙그레,,경기도 남양주시,20201126,2020-1-0987,커피,정상,,20231125,20231125,20230512,경기도,경기도 남양주시,2020-11-26
20090332374,식품제조가공업,농업회사법인(주)이삭뜰,,경기도 남양주시,20201126,2020-1-0984,고추장,정상,,20231125,20231125,,경기도,경기도 남양주시,2020-11-26
20200617141,식품제조가공업,농업회사법인(주)엉클팜,,경상남도 거창군,20201126,2020-2-0523,과채주스,폐업(자진),20250110,20231125,20231125,,경상남도,경상남도 거창군,2020-11-26
20180424101,식품제조가공업,(주)농업회사법인 황실,,충청북도 청주시 흥덕구,20201126,2020-6-0860,잼,폐업(자진),20220331,20231125,20231125,20211111,충청북도,충청북도 청주시,2020-11-26
20140320716,식품제조가공업,농업회사법인 정성가득김치 주식회사,,경기도 고양시 덕양구,20201126,2020-1-1006,절임식품,정상,,20231125,20231125,,경기도,경기도 고양시,2020-11-26
20140320716,식품제조가공업,농업회사법인 정성가득김치 주식회사,,경기도 고양시 덕양구,20201126,2020-1-1007,김치(배추김치),정상,,20220914,20231125,,경기도,경기도 고양시,2020-11-26
20140320716,식품제조가공업,농업회사법인 정성가득김치 주식회사,,경기도 고양시 덕양구,20201126,2020-1-1005,김칫속,정상,,20231125,20231125,,경기도,경기도 고양시,2020-11-26
20180424101,식품제조가공업,(주)농업회사법인 황실,,충청북도 청주시 흥덕구,20201126,2020-6-0861,액상차,폐업(자진),20220331,20231125,20231125,20211111,충청북도,충청북도 청주시,2020-11-26
20180612015,식품제조가공업,산들블루베리푸드,,경상남도 고성군,20201126,2020-2-0521,과채음료,정상,,20231125,20231125,,경상남도,경상남도 고성군,2020-11-26
20200451110,식품제조가공업,농업회사법인 (주)홍이,,충청북도 괴산군,20201126,2020-6-0863,과채주스,정상,,20231125,20231125,,충청북도,충청북도 괴산군,2020-11-26
20120527023,식품제조가공업,명품떡집,,전남광주통합특별시 영광군,20201126,2020-5-0816,떡류,정상,,20211019,20231125,,전남광주통합특별시,전남광주통합특별시 영광군,2020-11-26
20090500066,식품제조가공업,아이보리식품영농조합법인,,전북특별자치도 고창군,20201126,2020-5-0819,두류가공품,정상,,20231125,20231125,,전북특별자치도,전북특별자치도 고창군,2020-11-26
20170490180,식품제조가공업,유창푸드,,전북특별자치도 정읍시,20201125,2020-5-0810,과자,정상,,20231124,20231124,20221026,전북특별자치도,전북특별자치도 정읍시,2020-11-25
20100440124,식품제조가공업,중앙 바이오(주),,충청북도 옥천군,20201125,2020-6-0857,곡류가공품,정상,,20231124,20231124,,충청북도,충청북도 옥천군,2020-11-25
20170440009,식품제조가공업,농업회사법인 케이웰바이오 주식회사,,충청북도 옥천군,20201125,2020-6-0858,액상차(전산작업요청 2020-6-03779 에 의한 삭제),정상,,20231124,20231124,,충청북도,충청북도 옥천군,2020-11-25
20180558018,식품제조가공업,채운영농조합법인제1공장,,경상북도 영주시,20201125,2020-4-0474,액상차,정상,,20231124,20231124,20230602,경상북도,경상북도 영주시,2020-11-25
20160500054,식품제조가공업,참바다영어조합법인 멀티센터,,전북특별자치도 고창군,20201125,2020-5-0813,기타가공품,정상,,20231124,20231124,,전북특별자치도,전북특별자치도 고창군,2020-11-25
20170440009,식품제조가공업,농업회사법인 케이웰바이오 주식회사,,충청북도 옥천군,20201125,2020-6-0859,과채주스(전산작업요청 2020-6-03779 에 의한 삭제),정상,,20231124,20231124,,충청북도,충청북도 옥천군,2020-11-25
20180558018,식품제조가공업,채운영농조합법인제1공장,,경상북도 영주시,20201125,2020-4-0476,인삼홍삼음료,정상,,20231124,20231124,20230602,경상북도,경상북도 영주시,2020-11-25
20190363184,식품제조가공업,(주)어니스트에프앤티 농업회사법인,,경기도 용인시 처인구,20201125,2020-3-1209,혼합음료,정상,,20231124,20231124,,경기도,경기도 용인시,2020-11-25
20180558018,식품제조가공업,채운영농조합법인제1공장,,경상북도 영주시,20201125,2020-4-0475,과채주스,정상,,20231124,20231124,20230602,경상북도,경상북도 영주시,2020-11-25
20120562040,식품제조가공업,주식회사 예담농업회사법인,,대구광역시 군위군,20201125,2020-4-0465,떡류(전산작업요청 2020-4-03820 에 의한 인증무효처리),정상,,20231124,20231124,,대구광역시,대구광역시 군위군,2020-11-25
20010495009,식품제조가공업,전북인삼농협 인삼가공공장,,전북특별자치도 진안군,20201124,2017-5-9276,인삼홍삼음료,정상,,20231123,20231123,20211029,전북특별자치도,전북특별자치도 진안군,2020-11-24
20180154101,식품제조가공업,허니 올마이티,,부산광역시 사상구,20201124,2020-2-0512,혼합음료,폐업,20200218,20231123,20231123,,부산광역시,부산광역시 사상구,2020-11-24
20180154101,식품제조가공업,함께크는식품협동조합,,부산광역시 북구,20201124,2020-2-0512,혼합음료,정상,,20231123,20231123,,부산광역시,부산광역시 북구,2020-11-24
20130556014,식품제조가공업,농업회사법인 주식회사 일미,,경상북도 상주시,20201124,2020-4-0463,건면,정상,,20231123,20231123,,경상북도,경상북도 상주시,2020-11-24
19950443100,식품제조가공업,한국바이오팜(주)에이치피,,충청북도 진천군,20201124,2020-6-0848,고형차,정상,,20231123,20231123,20230822,충청북도,충청북도 진천군,2020-11-24
20170487678,식품제조가공업,(유)제이케이푸드,,전북특별자치도 익산시,20201124,2017-5-9280,김치(배추김치),정상,,20220422,20231123,,전북특별자치도,전북특별자치도 익산시,2020-11-24
20190478180,식품제조가공업,농업회사법인 주식회사 더모어,,충청남도 예산군,20201124,2020-6-0845,빵류,정상,,20231123,20231123,20221007,충청남도,충청남도 예산군,2020-11-24
20130556014,식품제조가공업,농업회사법인 주식회사 일미,,경상북도 상주시,20201124,2020-4-0462,떡류,정상,,20231123,20231123,,경상북도,경상북도 상주시,2020-11-24
20130560508,식품제조가공업,청사초롱,,경상북도 경산시,20201124,2020-4-0459,빵류,정상,,20231123,20231123,20220916,경상북도,경상북도 경산시,2020-11-24
19950443100,식품제조가공업,한국바이오팜(주)에이치피,,충청북도 진천군,20201124,2020-6-0847,캔디류,정상,,20231123,20231123,20230822,충청북도,충청북도 진천군,2020-11-24
19980442026,식품제조가공업,(주)농협홍삼,,충청북도 증평군,20201124,2017-6-9473,액상차,폐업(자진),20230410,20231123,20231123,20230503,충청북도,충청북도 증평군,2020-11-24
19950443100,식품제조가공업,한국바이오팜(주)에이치피,,충청북도 진천군,20201124,2020-6-0849,기타가공품,정상,,20231123,20231123,20230822,충청북도,충청북도 진천군,2020-11-24
20030439059,식품제조가공업,한자골농장,,충청북도 보은군,20201124,2020-6-0843,과채주스,정상,,20231123,20231123,20221215,충청북도,충청북도 보은군,2020-11-24
19730347003,식품제조가공업,로얄제과(주),,경기도 용인시 처인구,20201124,2014-3-8384,캔디류,정상,,20231123,20231123,,경기도,경기도 용인시,2020-11-24
20130556014,식품제조가공업,농업회사법인 주식회사 일미,,경상북도 상주시,20201124,2020-4-0464,"국수(건면,숙면)",정상,,20231123,20231123,,경상북도,경상북도 상주시,2020-11-24
20130494112,식품제조가공업,완주군로컬푸드가공식품생산자협동조합,,전북특별자치도 완주군,20201123,2020-5-0799,액상차,정상,,20231122,20231122,20230426,전북특별자치도,전북특별자치도 완주군,2020-11-23
20170554197,식품제조가공업,보승인삼사,,경상북도 영주시,20201123,2020-4-0457,액상차,정상,,20231122,20231122,,경상북도,경상북도 영주시,2020-11-23
20200326304,식품제조가공업,(주)커피팩토리,,경기도 안산시 단원구,20201123,2020-3-1199,커피,폐업(자진),20220707,20231122,20231122,20220713,경기도,경기도 안산시,2020-11-23
20100380419,식품제조가공업,농업회사법인주식회사시루와떡메,,강원특별자치도 춘천시,20201123,2017-1-9290,떡류,폐업(행정처분),20240717,20231122,20231122,,강원특별자치도,강원특별자치도 춘천시,2020-11-23
20170554197,식품제조가공업,보승인삼사,,경상북도 영주시,20201123,2020-4-0458,인삼홍삼음료,정상,,20231122,20231122,,경상북도,경상북도 영주시,2020-11-23
20100433411,식품제조가공업,농업회사법인(주)두레촌,,충청북도 충주시,20201123,2017-6-9468,과자,폐업(자진),20221103,20231122,20231122,20221208,충청북도,충청북도 충주시,2020-11-23
20100380419,식품제조가공업,농업회사법인주식회사시루와떡메,,강원특별자치도 춘천시,20201123,2017-1-9291,빵류,폐업(행정처분),20240717,20231122,20231122,,강원특별자치도,강원특별자치도 춘천시,2020-11-23
20170509887,식품제조가공업,순천시농산물가공센터 영농조합법인,,전남광주통합특별시 순천시,20201123,2020-5-0797,과채음료,정상,,20231122,20231122,,전남광주통합특별시,전남광주통합특별시 순천시,2020-11-23
20200326304,식품제조가공업,(주)커피팩토리,,경기도 안산시 단원구,20201123,2020-3-1198,빵류,폐업(자진),20220707,20231122,20231122,20220713,경기도,경기도 안산시,2020-11-23
20170474137,식품제조가공업,옛농팜 영농조합법인,,충청남도 예산군,20201123,2020-6-0838,즉석섭취식품,정상,,20231122,20231122,,충청남도,충청남도 예산군,2020-11-23
20150566009,식품제조가공업,주식회사 더동쪽바다가는길,,경상북도 영덕군,20201122,2017-4-9157,기타수산물가공품 중 냉동어류,정상,,20231121,20231121,20221227,경상북도,경상북도 영덕군,2020-11-22
20050618037,식품제조가공업,성심마스타푸드,,경상남도 창녕군,20201122,2019-2-9042,레토르트식품(소스),정상,,20231121,20231121,20210329,경상남도,경상남도 창녕군,2020-11-22
19900360105,식품제조가공업,롯데칠성음료(주),,경기도 안성시,20201121,2014-3-8369,탄산음료,정상,,20231120,20231120,20220420,경기도,경기도 안성시,2020-11-21
19900360105,식품제조가공업,롯데칠성음료(주),,경기도 안성시,20201121,2014-3-8368,커피,정상,,20231120,20231120,20220420,경기도,경기도 안성시,2020-11-21
19900360105,식품제조가공업,롯데칠성음료(주),,경기도 안성시,20201121,2014-3-8370,과채음료,정상,,20231120,20231120,20220420,경기도,경기도 안성시,2020-11-21
19900360105,식품제조가공업,롯데칠성음료(주),,경기도 안성시,20201121,2014-3-8371,과채주스,정상,,20231120,20231120,20220420,경기도,경기도 안성시,2020-11-21
19900360105,식품제조가공업,롯데칠성음료(주),,경기도 안성시,20201121,2014-3-8367,액상차,정상,,20231120,20231120,20220420,경기도,경기도 안성시,2020-11-21
19900360105,식품제조가공업,롯데칠성음료(주),,경기도 안성시,20201121,2014-3-8372,혼합음료,정상,,20231120,20231120,20220420,경기도,경기도 안성시,2020-11-21
20030380218,식품제조가공업,주식회사 피피이씨춘천-얼음지점,,강원특별자치도 춘천시,20201120,2014-1-8185,식용얼음,정상,,20231119,20231119,,강원특별자치도,강원특별자치도 춘천시,2020-11-20
20170606446,식품제조가공업,(주)우리원식품,,경상남도 사천시,20201120,2017-2-9240,어묵,폐업(자진),20231109,20231119,20231119,,경상남도,경상남도 사천시,2020-11-20
20200606580,식품제조가공업,투맨베스트푸드,,경상남도 양산시,20201120,2020-2-0505,캔디류,폐업(자진),20220818,20231119,20231119,20230512,경상남도,경상남도 양산시,2020-11-20
20170208707,식품제조가공업,리코코리아,,인천광역시 검단구,20201120,2020-3-1194,기타가공품,폐업(자진),20230626,20231119,20231119,20230629,인천광역시,인천광역시 검단구,2020-11-20
20180326704,식품제조가공업,주식회사 조인앤조인,,경기도 안산시 상록구,20201120,2020-3-1187,빵류,폐업(자진),20260902,20231119,20231119,,경기도,경기도 안산시,2020-11-20
20200363173,식품제조가공업,쿠쿠치나 F&B,,경기도 용인시 기흥구,20201120,2020-3-1197,냉동식품 중 면류(생면),폐업(자진),20211229,20231119,20231119,20230525,경기도,경기도 용인시,2020-11-20
20190462522,식품제조가공업,주식회사 상상바이오,,충청남도 당진시,20201119,2020-6-0816,고형차,정상,,20231118,20231118,,충청남도,충청남도 당진시,2020-11-19
20010383609,일반음식점,문막(하)휴게소한식미담,,강원특별자치도 원주시,20201119,2014-1-8180,식품접객업(일반음식점),정상,,20231118,20231118,,강원특별자치도,강원특별자치도 원주시,2020-11-19
20100347116,식품제조가공업,씨앤피푸드팩토리,,경기도 용인시 기흥구,20201119,2020-3-1180,떡류,폐업,20200825,20231118,20231118,20230823,경기도,경기도 용인시,2020-11-19
20100347116,식품제조가공업,씨앤피푸드팩토리,,경기도 성남시 중원구,20201119,2020-3-1180,떡류,폐업(자진),20250313,20231118,20231118,20230823,경기도,경기도 성남시,2020-11-19
20100333206,식품제조가공업,나루가온에프엔씨(주),,경기도 남양주시,20201119,2020-1-0972,국수(생면),정상,,20231118,20231118,,경기도,경기도 남양주시,2020-11-19
20200374349,식품제조가공업,주식회사 홈푸드,,경기도 이천시,20201119,2020-3-1176,밀크초콜릿,폐업,20230704,20231118,20231118,20230927,경기도,경기도 이천시,2020-11-19
20180371948,식품제조가공업,옐로우팩토리,,대구광역시 동구,20201119,2020-4-0442,빵류,폐업(자진),20251202,20231118,20231118,,대구광역시,대구광역시 동구,2020-11-19
20190620692,식품제조가공업,(주)카카오패밀리제1공장,,제주특별자치도 제주시,20201119,2020-5-0793,땅콩 또는 견과류가공품,폐업(자진),20230127,20231118,20231118,20220929,제주특별자치도,제주특별자치도 제주시,2020-11-19
20190482022,식품제조가공업,플레이스그라운드,,경상남도 진주시,20201119,2020-2-0498,과자,폐업(자진),20230515,20231118,20231118,,경상남도,경상남도 진주시,2020-11-19
20120383356,일반음식점,문막(하)휴게소남산돈까스,,강원특별자치도 원주시,20201119,2014-1-8179,식품접객업(일반음식점),정상,,20231118,20231118,,강원특별자치도,강원특별자치도 원주시,2020-11-19
20160209168,식품제조가공업,(주)태민푸드,,인천광역시 서해구,20201119,2020-3-1172,식육함유가공품,폐업,20200120,20231118,20231118,,인천광역시,인천광역시 서해구,2020-11-19
20200374349,식품제조가공업,주식회사 홈푸드,,충청북도 진천군,20201119,2020-3-1176,밀크초콜릿,정상,,20231118,20231118,20230927,충청북도,충청북도 진천군,2020-11-19
20090566029,식품제조가공업,힐링숨농장 영농조합법인,,경상북도 영덕군,20201119,2020-4-0443,과채주스,폐업(행정처분),20250611,20220117,20231118,,경상북도,경상북도 영덕군,2020-11-19
20180371948,식품제조가공업,옐로우팩토리,,경기도 파주시,20201119,2020-4-0442,빵류,폐업,20191001,20231118,20231118,,경기도,경기도 파주시,2020-11-19
20190482022,식품제조가공업,플레이스그라운드,,전북특별자치도 전주시 완산구,20201119,2020-2-0498,과자,폐업,20200428,20231118,20231118,,전북특별자치도,전북특별자치도 전주시,2020-11-19
20160209168,식품제조가공업,(주)태민푸드,,인천광역시 미추홀구,20201119,2020-3-1172,식육함유가공품,정상,,20231118,20231118,,인천광역시,인천광역시 미추홀구,2020-11-19
20020188270,식품제조가공업,(주)달구지푸드,,대구광역시 달성군,20201119,2020-4-0445,식육함유가공품,정상,,20231118,20231118,20230810,대구광역시,대구광역시 달성군,2020-11-19
20140168561,식품제조가공업,주식회사 피자앤컴퍼니 제2공장,,대구광역시 북구,20201119,2020-4-0446,빵류,정상,,20231118,20231118,,대구광역시,대구광역시 북구,2020-11-19
20190488873,식품제조가공업,농업회사법인유한회사 영인바이오,,전북특별자치도 군산시,20201118,2020-5-0767,기타수산물가공품,정상,,20231117,20231117,20220428,전북특별자치도,전북특별자치도 군산시,2020-11-18
20020566055,식품제조가공업,햅쌀로 만든 시골한과,,경상북도 영덕군,20201118,2020-4-0440,과자,정상,,20211227,20231117,,경상북도,경상북도 영덕군,2020-11-18
20060415215,식품제조가공업,주식회사 노바렉스 2공장,,충청북도 청주시 청원구,20201118,2020-6-0807,체중조절용 조제식품,정상,,20231117,20231117,20210805,충청북도,충청북도 청주시,2020-11-18
20160458120,식품제조가공업,베리베리코리아(주),,충청남도 공주시,20201118,2020-6-0803,과자,정상,,20231117,20231117,,충청남도,충청남도 공주시,2020-11-18
20140338470,식품제조가공업,민경,,경기도 시흥시,20201118,2014-3-8347,기타수산물가공품 중 냉동어류,폐업(행정처분),20230403,20231117,20231117,,경기도,경기도 시흥시,2020-11-18
20140338470,식품제조가공업,민경,,경기도 시흥시,20201118,2014-3-8348,기타수산물가공품 중 냉동연체류,폐업(행정처분),20230403,20231117,20231117,,경기도,경기도 시흥시,2020-11-18
20190488873,식품제조가공업,농업회사법인유한회사 영인바이오,,전북특별자치도 군산시,20201118,2020-5-0766,절임식품,정상,,20220310,20231117,,전북특별자치도,전북특별자치도 군산시,2020-11-18
20130086212,식품제조가공업,(주)쓰리비네트웍스,,인천광역시 남동구,20201117,2020-3-1149,체중조절용 조제식품,폐업(자진),20240712,20231116,20231116,,인천광역시,인천광역시 남동구,2020-11-17
20190280327,식품제조가공업,(주)현대그린푸드 스마트푸드센터,,경기도 성남시 중원구,20201117,2020-3-9046,간편조리세트,정상,,20231116,20231116,,경기도,경기도 성남시,2020-11-17
20190280327,식품제조가공업,(주)현대그린푸드 스마트푸드센터,,경기도 성남시 중원구,20201117,2020-3-1159,조림류,정상,,20231116,20231116,,경기도,경기도 성남시,2020-11-17
20200164119,식품제조가공업,주식회사 밥앤국,,대구광역시 서구,20201117,2020-4-0438,즉석섭취식품(도시락),폐업(행정처분),20260309,20220124,20231116,,대구광역시,대구광역시 서구,2020-11-17
20150554132,식품제조가공업,농업회사법인영주마실푸드엔헬스(주),,경상북도 영주시,20201117,2020-4-0436,과채가공품,정상,,20231116,20231116,20210927,경상북도,경상북도 영주시,2020-11-17
20190280327,식품제조가공업,(주)현대그린푸드 스마트푸드센터,,경기도 성남시 중원구,20201117,2020-3-1161,식육함유가공품,정상,,20231116,20231116,,경기도,경기도 성남시,2020-11-17
20080208589,식품제조가공업,농업회사법인 해피데이푸드(주),,인천광역시 서해구,20201117,2020-3-1171,떡류,폐업,20190829,20231116,20231116,20231106,인천광역시,인천광역시 서해구,2020-11-17
20190280327,식품제조가공업,(주)현대그린푸드 스마트푸드센터,,경기도 성남시 중원구,20201117,2020-3-1160,과채가공품,정상,,20231116,20231116,,경기도,경기도 성남시,2020-11-17
20190280327,식품제조가공업,(주)현대그린푸드 스마트푸드센터,,경기도 성남시 중원구,20201117,2020-3-1163,즉석조리식품,정상,,20231116,20231116,,경기도,경기도 성남시,2020-11-17
20190280327,식품제조가공업,(주)현대그린푸드 스마트푸드센터,,경기도 성남시 중원구,20201117,2020-3-1157,소스,정상,,20231116,20231116,,경기도,경기도 성남시,2020-11-17
20080208589,식품제조가공업,해피데이푸드,,인천광역시 부평구,20201117,2020-3-1171,떡류,폐업(자진),20240801,20231116,20231116,20231106,인천광역시,인천광역시 부평구,2020-11-17
20130086212,식품제조가공업,(주)쓰리비네트웍스,,서울특별시 영등포구,20201117,2020-3-1149,체중조절용 조제식품,폐업,20190220,20231116,20231116,,서울특별시,서울특별시 영등포구,2020-11-17
20190280327,식품제조가공업,(주)현대그린푸드 스마트푸드센터,,경기도 성남시 중원구,20201117,2020-3-9042,당뇨환자용 식단형 식품,정상,,20231116,20231116,,경기도,경기도 성남시,2020-11-17
20190280327,식품제조가공업,(주)현대그린푸드 스마트푸드센터,,경기도 성남시 중원구,20201117,2020-3-1162,즉석섭취식품,정상,,20231116,20231116,,경기도,경기도 성남시,2020-11-17
20190280327,식품제조가공업,(주)현대그린푸드 스마트푸드센터,,경기도 성남시 중원구,20201117,2020-3-1156,향미유,정상,,20231116,20231116,,경기도,경기도 성남시,2020-11-17
20140473159,식품제조가공업,(주)광천다솔김,,충청남도 홍성군,20201117,2014-6-8278,조미김,정상,,20231116,20231116,20220118,충청남도,충청남도 홍성군,2020-11-17
20040377171,식품제조가공업,효자원식품,,경기도 가평군,20201117,2020-1-0956,국수(건면),정상,,20231116,20231116,20210421,경기도,경기도 가평군,2020-11-17
20110275054,식품제조가공업,미담라이스,,경기도 성남시 중원구,20201117,2017-3-9455,떡류,정상,,20231116,20231116,20211110,경기도,경기도 성남시,2020-11-17
20190280327,식품제조가공업,(주)현대그린푸드 스마트푸드센터,,경기도 성남시 중원구,20201117,2020-3-1158,절임식품,정상,,20231116,20231116,,경기도,경기도 성남시,2020-11-17
20190087767,식품제조가공업,바오담 문래센터,,서울특별시 영등포구,20201117,2020-1-0960,캔디류,정상,,20231116,20231116,20230925,서울특별시,서울특별시 영등포구,2020-11-17
20110506236,식품제조가공업,(주)선해에프앤에스,,전남광주통합특별시 여수시,20201116,2017-5-9260,조미건어포,정상,,20231115,20231115,,전남광주통합특별시,전남광주통합특별시 여수시,2020-11-16
20170147155,식품제조가공업,(주)엠제이바이오,,경상북도 경산시,20201116,2017-2-9233,인삼홍삼음료,폐업(자진),20251103,20231115,20231115,,경상북도,경상북도 경산시,2020-11-16
20020445181,식품제조가공업,(주)세움바이오텍,,충청북도 음성군,20201116,2020-6-0793,과채음료,정상,,20231115,20231115,,충청북도,충청북도 음성군,2020-11-16
20190358632,식품제조가공업,비엔푸드 군포공장,,경기도 군포시,20201116,2020-3-1145,빵류,폐업(자진),20220810,20231115,20231115,20220811,경기도,경기도 군포시,2020-11-16
20170381142,식품제조가공업,압실영농조합법인,,강원특별자치도 춘천시,20201116,2020-1-0955,소스,폐업(자진),20241011,20231115,20231115,,강원특별자치도,강원특별자치도 춘천시,2020-11-16
20170107325,식품제조가공업,주식회사 거누,,경기도 성남시 중원구,20201116,2020-3-1141,빵류,폐업(행정처분),20230720,20231115,20231115,20221214,경기도,경기도 성남시,2020-11-16
20170107325,식품제조가공업,치즈트랩,,서울특별시 강남구,20201116,2020-3-1141,빵류,폐업,20180221,20231115,20231115,20221214,서울특별시,서울특별시 강남구,2020-11-16
20140415055,식품제조가공업,초사랑,,충청북도 청주시 흥덕구,20201116,2017-6-9442,발효식초,폐업(자진),20230926,20231115,20231115,,충청북도,충청북도 청주시,2020-11-16
20170107325,식품제조가공업,치즈트랩,,서울특별시 강남구,20201116,2020-3-1140,과자,폐업,20180221,20231115,20231115,20221214,서울특별시,서울특별시 강남구,2020-11-16
20170107325,식품제조가공업,주식회사 거누,,경기도 성남시 중원구,20201116,2020-3-1140,과자,폐업(행정처분),20230720,20231115,20231115,20221214,경기도,경기도 성남시,2020-11-16
20170147155,식품제조가공업,(주)엠제이바이오,,부산광역시 금정구,20201116,2017-2-9233,인삼홍삼음료,폐업,20240326,20231115,20231115,,부산광역시,부산광역시 금정구,2020-11-16
20160398022,식품제조가공업,야베스 영농조합법인,,강원특별자치도 정선군,20201115,2017-1-9257,혼합음료,정상,,20231114,20231114,,강원특별자치도,강원특별자치도 정선군,2020-11-15
20160398022,식품제조가공업,야베스 영농조합법인,,강원특별자치도 정선군,20201115,2017-1-9256,액상차,정상,,20231114,20231114,,강원특별자치도,강원특별자치도 정선군,2020-11-15
20140450495,휴게음식점,천안호두휴게소라면,,충청남도 천안시 동남구,20201114,2014-6-8274,식품접객업(휴게음식점),정상,,20231113,20231113,20220331,충청남도,충청남도 천안시,2020-11-14
20140450168,휴게음식점,천안호두휴게소중식,,충청남도 천안시 동남구,20201114,2014-6-8275,식품접객업(휴게음식점),정상,,20231113,20231113,20220331,충청남도,충청남도 천안시,2020-11-14
20140450166,휴게음식점,천안호두휴게소우동,,충청남도 천안시 동남구,20201114,2014-6-8272,식품접객업(휴게음식점),정상,,20231113,20231113,20220330,충청남도,충청남도 천안시,2020-11-14
20140450169,휴게음식점,천안호두휴게소비비큐돈까스,,충청남도 천안시 동남구,20201114,2014-6-8276,식품접객업(휴게음식점),정상,,20231113,20231113,20220331,충청남도,충청남도 천안시,2020-11-14
20140450167,휴게음식점,천안호두휴게소한식,,충청남도 천안시 동남구,20201114,2014-6-8271,식품접객업(휴게음식점),정상,,20231113,20231113,20220331,충청남도,충청남도 천안시,2020-11-14
20140450165,휴게음식점,천안휴게소명동칼국수,,충청남도 천안시 동남구,20201114,2014-6-8273,식품접객업(휴게음식점),정상,,20231113,20231113,20220330,충청남도,충청남도 천안시,2020-11-14
20140450164,휴게음식점,천안호두휴게소덮밥,,충청남도 천안시 동남구,20201114,2014-6-8277,식품접객업(휴게음식점),정상,,20231113,20231113,20220330,충청남도,충청남도 천안시,2020-11-14
20200389589,식품제조가공업,(주)호밀,,경기도 양주시,20201113,2020-1-0947,빵류,정상,,20231112,20231112,,경기도,경기도 양주시,2020-11-13
20080395120,식품제조가공업,(주)서울에프엔비 횡성지점,,강원특별자치도 횡성군,20201113,2014-1-8190,빙과,정상,,20231112,20231112,,강원특별자치도,강원특별자치도 횡성군,2020-11-13
20160377061,식품제조가공업,주식회사 코리안파인,,경기도 가평군,20201113,2020-1-0949,과자,정상,,20231112,20231112,,경기도,경기도 가평군,2020-11-13
20200389589,식품제조가공업,(주)호밀,,경기도 양주시,20201113,2020-1-0948,냉동식품 중 피자류,정상,,20231112,20231112,,경기도,경기도 양주시,2020-11-13
20100543066,식품제조가공업,오케이에프음료 주식회사,,경상북도 안동시,20201113,2018-4-9033,탄산수((수출용 제품 제외)),정상,,20231112,20231112,,경상북도,경상북도 안동시,2020-11-13
20160377061,식품제조가공업,주식회사 코리안파인,,경기도 가평군,20201113,2020-1-0950,빵류,정상,,20231112,20231112,,경기도,경기도 가평군,2020-11-13
20100543066,식품제조가공업,오케이에프음료 주식회사,,경상북도 안동시,20201113,2014-4-8096,가공두유(두유[수출용 제품 제외]),정상,,20231112,20231112,,경상북도,경상북도 안동시,2020-11-13
20150347208,식품제조가공업,미샵비앤에프(B&F),,경기도 용인시 기흥구,20201113,2020-3-1135,빵류,폐업,20180529,20231112,20231112,,경기도,경기도 용인시,2020-11-13
20180413004,식품제조가공업,늘푸름식품,,강원특별자치도 횡성군,20201113,2020-1-0941,과자,폐업(자진),20221130,20231112,20231112,20230502,강원특별자치도,강원특별자치도 횡성군,2020-11-13
20200230992,식품제조가공업,(주)더하이,,전남광주통합특별시 광산구,20201113,2020-5-0758,과자,폐업(자진),20221026,20231112,20231112,20230222,전남광주통합특별시,전남광주통합특별시 광산구,2020-11-13
20150347208,식품제조가공업,(주)에프알디(FRD),,경기도 수원시 권선구,20201113,2020-3-1135,빵류,폐업(자진),20240313,20231112,20231112,,경기도,경기도 수원시,2020-11-13
20100543066,식품제조가공업,오케이에프음료 주식회사,,경상북도 안동시,20201113,2014-4-8093,탄산음료((수출용 제품 제외)),정상,,20231112,20231112,,경상북도,경상북도 안동시,2020-11-13
20200246268,식품제조가공업,현이네푸드,,대전광역시 대덕구,20201113,2020-6-0784,떡류,폐업(자진),20220830,20231112,20231112,20230512,대전광역시,대전광역시 대덕구,2020-11-13
20180413004,식품제조가공업,늘푸름식품,,강원특별자치도 횡성군,20201113,2020-1-0942,숙면,폐업(자진),20221130,20231112,20231112,20230502,강원특별자치도,강원특별자치도 횡성군,2020-11-13
19980442026,식품제조가공업,(주)농협홍삼,,충청북도 증평군,20201112,2014-6-8258,인삼홍삼음료,폐업(자진),20230410,20231111,20231111,20230503,충청북도,충청북도 증평군,2020-11-12
20200537086,식품제조가공업,주식회사 진에프앤비,,경상북도 포항시 남구,20201112,2020-4-0429,기타수산물가공품,정상,,20231111,20231111,,경상북도,경상북도 포항시,2020-11-12
20120560526,식품제조가공업,금박,,경상북도 경산시,20201112,2020-4-0430,빵류,정상,,20231111,20231111,,경상북도,경상북도 경산시,2020-11-12
20200262981,식품제조가공업,농업회사법인 주식회사 세종명가쌀빵,,세종특별자치시,20201111,2020-6-0772,떡류,정상,,20231110,20231110,,세종특별자치시,세종특별자치시,2020-11-11
20140442037,식품제조가공업,증평농수축특산물유통영농조합법인,,충청북도 증평군,20201111,2020-6-0777,인삼홍삼음료,정상,,20231110,20231110,20230720,충청북도,충청북도 증평군,2020-11-11
